start_id,end_id,type,source,confidence
topic_Committee,concept_The_committee_heard_evidence_that_the_attainment_gap_between_free_school_meal_(FSM)_pupils_and_non-FSM_pupils_has_widened_in_recent_years,RELATES_TO,MISeD,0.7
topic_Committee,concept_The_committee_also_discussed_the_impact_of_PDG_on_looked-after_children_and_adopted_children,_and_considered_whether_the_eligibility_for_PDG_should_be_adjusted_to_include_those_groups,RELATES_TO,MISeD,0.7
topic_Committee,concept_The_committee_discussed_the_impact_of_Schools_Challenge_Cymru_(SCC)_on_school_improvement_and_considered_whether_the_program_had_been_successful,RELATES_TO,MISeD,0.7
topic_Committee,concept_The_committee_also_discussed_the_role_of_regional_consortia_in_supporting_schools_and_the_relationship_between_SCC_and_the_consortia,RELATES_TO,MISeD,0.7
topic_Within,concept_The_Cabinet_Secretary_and_other_government_officials_stated_that_they_had_met_with_the_person_responsible_for_running_the_program_and_had_conversations_with_a_variety_of_stakeholders_to_learn_about_the_lessons_learned_from_the_program,RELATES_TO,MISeD,0.7
topic_Within,concept_The_Cabinet_Secretary_expressed_her_willingness_to_engage_further_with_individuals_who_had_insights_into_the_program_to_ensure_that_lessons_learned_are_taken_into_account_in_future_school_improvement_efforts,RELATES_TO,MISeD,0.7
topic_Schools,concept_The_Cabinet_Secretary_and_other_government_officials_stated_that_they_had_met_with_the_person_responsible_for_running_the_program_and_had_conversations_with_a_variety_of_stakeholders_to_learn_about_the_lessons_learned_from_the_program,RELATES_TO,MISeD,0.7
topic_Schools,concept_The_Cabinet_Secretary_expressed_her_willingness_to_engage_further_with_individuals_who_had_insights_into_the_program_to_ensure_that_lessons_learned_are_taken_into_account_in_future_school_improvement_efforts,RELATES_TO,MISeD,0.7
topic_Challenge,concept_The_Cabinet_Secretary_and_other_government_officials_stated_that_they_had_met_with_the_person_responsible_for_running_the_program_and_had_conversations_with_a_variety_of_stakeholders_to_learn_about_the_lessons_learned_from_the_program,RELATES_TO,MISeD,0.7
topic_Challenge,concept_The_Cabinet_Secretary_expressed_her_willingness_to_engage_further_with_individuals_who_had_insights_into_the_program_to_ensure_that_lessons_learned_are_taken_into_account_in_future_school_improvement_efforts,RELATES_TO,MISeD,0.7
topic_Cymru,concept_The_Cabinet_Secretary_and_other_government_officials_stated_that_they_had_met_with_the_person_responsible_for_running_the_program_and_had_conversations_with_a_variety_of_stakeholders_to_learn_about_the_lessons_learned_from_the_program,RELATES_TO,MISeD,0.7
topic_Cymru,concept_The_Cabinet_Secretary_expressed_her_willingness_to_engage_further_with_individuals_who_had_insights_into_the_program_to_ensure_that_lessons_learned_are_taken_into_account_in_future_school_improvement_efforts,RELATES_TO,MISeD,0.7
topic_Did,concept_The_Schools_Challenge_Cymru_(SCC)_program_had_a_time-limited_component,RELATES_TO,MISeD,0.7
topic_Did,concept_The_previous_Minister_for_Education_was_clear_that_the_program_was_intended_to_be_a_three-year_program,RELATES_TO,MISeD,0.7
topic_Did,concept_The_Cabinet_Secretary_for_Education_confirmed_that_the_time_limit_for_the_program_was_consistent_with_the_expectations_set_by_the_previous_Minister,RELATES_TO,MISeD,0.7
topic_Schools,concept_The_Schools_Challenge_Cymru_(SCC)_program_had_a_time-limited_component,RELATES_TO,MISeD,0.7
topic_Schools,concept_The_previous_Minister_for_Education_was_clear_that_the_program_was_intended_to_be_a_three-year_program,RELATES_TO,MISeD,0.7
topic_Schools,concept_The_Cabinet_Secretary_for_Education_confirmed_that_the_time_limit_for_the_program_was_consistent_with_the_expectations_set_by_the_previous_Minister,RELATES_TO,MISeD,0.7
topic_Challenge,concept_The_Schools_Challenge_Cymru_(SCC)_program_had_a_time-limited_component,RELATES_TO,MISeD,0.7
topic_Challenge,concept_The_previous_Minister_for_Education_was_clear_that_the_program_was_intended_to_be_a_three-year_program,RELATES_TO,MISeD,0.7
topic_Challenge,concept_The_Cabinet_Secretary_for_Education_confirmed_that_the_time_limit_for_the_program_was_consistent_with_the_expectations_set_by_the_previous_Minister,RELATES_TO,MISeD,0.7
topic_Cymru,concept_The_Schools_Challenge_Cymru_(SCC)_program_had_a_time-limited_component,RELATES_TO,MISeD,0.7
topic_Cymru,concept_The_previous_Minister_for_Education_was_clear_that_the_program_was_intended_to_be_a_three-year_program,RELATES_TO,MISeD,0.7
topic_Cymru,concept_The_Cabinet_Secretary_for_Education_confirmed_that_the_time_limit_for_the_program_was_consistent_with_the_expectations_set_by_the_previous_Minister,RELATES_TO,MISeD,0.7
topic_Besides,concept_In_addition_to_the_Cabinet_Secretary's_perspective,_the_meeting_transcript_includes_feedback_from_a_variety_of_stakeholders_involved_in_the_Schools_Challenge_Cymru_program,RELATES_TO,MISeD,0.7
topic_Besides,concept_These_stakeholders_included_school_staff,_local_education_authorities,_and_regional_consortia,RELATES_TO,MISeD,0.7
topic_Besides,concept_Their_feedback_covered_a_range_of_topics,_including_the_program's_impact_on_school_improvement,_the_challenges_and_successes_experienced,_and_the_lessons_learned,RELATES_TO,MISeD,0.7
topic_Cabinet,concept_In_addition_to_the_Cabinet_Secretary's_perspective,_the_meeting_transcript_includes_feedback_from_a_variety_of_stakeholders_involved_in_the_Schools_Challenge_Cymru_program,RELATES_TO,MISeD,0.7
topic_Cabinet,concept_These_stakeholders_included_school_staff,_local_education_authorities,_and_regional_consortia,RELATES_TO,MISeD,0.7
topic_Cabinet,concept_Their_feedback_covered_a_range_of_topics,_including_the_program's_impact_on_school_improvement,_the_challenges_and_successes_experienced,_and_the_lessons_learned,RELATES_TO,MISeD,0.7
topic_Secretary,concept_In_addition_to_the_Cabinet_Secretary's_perspective,_the_meeting_transcript_includes_feedback_from_a_variety_of_stakeholders_involved_in_the_Schools_Challenge_Cymru_program,RELATES_TO,MISeD,0.7
topic_Secretary,concept_These_stakeholders_included_school_staff,_local_education_authorities,_and_regional_consortia,RELATES_TO,MISeD,0.7
topic_Secretary,concept_Their_feedback_covered_a_range_of_topics,_including_the_program's_impact_on_school_improvement,_the_challenges_and_successes_experienced,_and_the_lessons_learned,RELATES_TO,MISeD,0.7
topic_Schools,concept_In_addition_to_the_Cabinet_Secretary's_perspective,_the_meeting_transcript_includes_feedback_from_a_variety_of_stakeholders_involved_in_the_Schools_Challenge_Cymru_program,RELATES_TO,MISeD,0.7
topic_Schools,concept_These_stakeholders_included_school_staff,_local_education_authorities,_and_regional_consortia,RELATES_TO,MISeD,0.7
topic_Schools,concept_Their_feedback_covered_a_range_of_topics,_including_the_program's_impact_on_school_improvement,_the_challenges_and_successes_experienced,_and_the_lessons_learned,RELATES_TO,MISeD,0.7
topic_Challenge,concept_In_addition_to_the_Cabinet_Secretary's_perspective,_the_meeting_transcript_includes_feedback_from_a_variety_of_stakeholders_involved_in_the_Schools_Challenge_Cymru_program,RELATES_TO,MISeD,0.7
topic_Challenge,concept_These_stakeholders_included_school_staff,_local_education_authorities,_and_regional_consortia,RELATES_TO,MISeD,0.7
topic_Challenge,concept_Their_feedback_covered_a_range_of_topics,_including_the_program's_impact_on_school_improvement,_the_challenges_and_successes_experienced,_and_the_lessons_learned,RELATES_TO,MISeD,0.7
topic_Cymru,concept_In_addition_to_the_Cabinet_Secretary's_perspective,_the_meeting_transcript_includes_feedback_from_a_variety_of_stakeholders_involved_in_the_Schools_Challenge_Cymru_program,RELATES_TO,MISeD,0.7
topic_Cymru,concept_These_stakeholders_included_school_staff,_local_education_authorities,_and_regional_consortia,RELATES_TO,MISeD,0.7
topic_Cymru,concept_Their_feedback_covered_a_range_of_topics,_including_the_program's_impact_on_school_improvement,_the_challenges_and_successes_experienced,_and_the_lessons_learned,RELATES_TO,MISeD,0.7
topic_In,concept_He_emphasized_the_need_for_stronger_challenge_and_support_from_advisers_to_ensure_that_schools_are_using_PDG_effectively,RELATES_TO,MISeD,0.7
topic_John,concept_He_emphasized_the_need_for_stronger_challenge_and_support_from_advisers_to_ensure_that_schools_are_using_PDG_effectively,RELATES_TO,MISeD,0.7
topic_Griffiths,concept_He_emphasized_the_need_for_stronger_challenge_and_support_from_advisers_to_ensure_that_schools_are_using_PDG_effectively,RELATES_TO,MISeD,0.7
topic_What,concept_The_committee_recommended_appointing_regional_PDG_advisers_to_provide_strategic_support_and_ensure_consistency_in_approach_across_regions,RELATES_TO,MISeD,0.7
topic_What,concept_The_committee_also_emphasized_the_importance_of_schools_using_robust_systems_to_track_the_progress_of_eligible_pupils_and_to_demonstrate_the_impact_of_PDG_on_pupil_outcomes,RELATES_TO,MISeD,0.7
topic_What,concept_Furthermore,_the_committee_discussed_the_need_for_a_more_centralized_push_on_tracking_systems_to_ensure_consistency_in_data_collection_and_analysis,RELATES_TO,MISeD,0.7
topic_Committee,concept_The_committee_recommended_appointing_regional_PDG_advisers_to_provide_strategic_support_and_ensure_consistency_in_approach_across_regions,RELATES_TO,MISeD,0.7
topic_Committee,concept_The_committee_also_emphasized_the_importance_of_schools_using_robust_systems_to_track_the_progress_of_eligible_pupils_and_to_demonstrate_the_impact_of_PDG_on_pupil_outcomes,RELATES_TO,MISeD,0.7
topic_Committee,concept_Furthermore,_the_committee_discussed_the_need_for_a_more_centralized_push_on_tracking_systems_to_ensure_consistency_in_data_collection_and_analysis,RELATES_TO,MISeD,0.7
topic_What,concept_The_committee_acknowledged_the_need_for_more_effective_challenge_and_support_to_ensure_that_schools_are_making_stronger_decisions_regarding_the_use_of_PDG,RELATES_TO,MISeD,0.7
topic_What,concept_They_recognized_the_importance_of_regional_consortia_in_providing_strategic_support_and_ensuring_consistency_in_approach_across_regions,RELATES_TO,MISeD,0.7
topic_What,concept_The_committee_also_recommended_appointing_regional_PDG_advisers_to_further_strengthen_support_for_schools,RELATES_TO,MISeD,0.7
topic_Why,concept_He_emphasized_the_need_for_stronger_challenge_and_support_from_advisers_to_ensure_schools_are_using_PDG_effectively,RELATES_TO,MISeD,0.7
topic_John,concept_He_emphasized_the_need_for_stronger_challenge_and_support_from_advisers_to_ensure_schools_are_using_PDG_effectively,RELATES_TO,MISeD,0.7
topic_Griffiths,concept_He_emphasized_the_need_for_stronger_challenge_and_support_from_advisers_to_ensure_schools_are_using_PDG_effectively,RELATES_TO,MISeD,0.7
speaker_Lynne_Neagle_AM,meeting_education23,PARTICIPATED_IN,MISeD,1.0
speaker_Llyr_Gruffydd_AM,meeting_education23,PARTICIPATED_IN,MISeD,1.0
speaker_Kirsty_Williams_AM,meeting_education23,PARTICIPATED_IN,MISeD,1.0
speaker_Darren_Millar_AM,meeting_education23,PARTICIPATED_IN,MISeD,1.0
speaker_Ruth_Conway,meeting_education23,PARTICIPATED_IN,MISeD,1.0
speaker_Mark_Reckless_AM,meeting_education23,PARTICIPATED_IN,MISeD,1.0
speaker_Steve_Davies,meeting_education23,PARTICIPATED_IN,MISeD,1.0
speaker_Hefin_David_AM,meeting_education23,PARTICIPATED_IN,MISeD,1.0
speaker_Michelle_Brown_AM,meeting_education23,PARTICIPATED_IN,MISeD,1.0
speaker_Julie_Morgan_AM,meeting_education23,PARTICIPATED_IN,MISeD,1.0
speaker_John_Griffiths_AM,meeting_education23,PARTICIPATED_IN,MISeD,1.0
topic_Besides,concept_It_could_be_difficult_to_implement_speech_recognition_in_different_languages,_especially_those_with_different_dialects,RELATES_TO,MISeD,0.7
topic_Besides,concept_Different_languages_may_have_different_written_forms_for_the_same_word,_making_it_difficult_for_the_remote_to_understand,RELATES_TO,MISeD,0.7
topic_Besides,concept_Implementing_speech_recognition_would_require_additional_software,_which_could_increase_the_cost_of_the_remote_control,RELATES_TO,MISeD,0.7
topic_recognition,concept_It_could_be_difficult_to_implement_speech_recognition_in_different_languages,_especially_those_with_different_dialects,RELATES_TO,MISeD,0.7
topic_recognition,concept_Different_languages_may_have_different_written_forms_for_the_same_word,_making_it_difficult_for_the_remote_to_understand,RELATES_TO,MISeD,0.7
topic_recognition,concept_Implementing_speech_recognition_would_require_additional_software,_which_could_increase_the_cost_of_the_remote_control,RELATES_TO,MISeD,0.7
topic_Can,concept_L_C.D._screens_are_preferred_by_younger_users,_who_are_a_target_market_for_the_new_remote_control,RELATES_TO,MISeD,0.7
topic_Can,concept_L_C.D._screens_can_display_multiple_buttons_on_one_screen,_allowing_for_a_more_compact_design,RELATES_TO,MISeD,0.7
topic_Can,concept_L_C.D._screens_can_be_used_to_display_a_variety_of_information,_including_menus,_settings,_and_teletext,RELATES_TO,MISeD,0.7
topic_Can,concept_L_C.D._screens_may_be_more_expensive_than_traditional_button-based_designs,RELATES_TO,MISeD,0.7
topic_Can,concept_They_also_discussed_the_possibility_of_having_a_standard_version_of_the_remote_control_with_basic_functions_and_an_expanded_version_with_more_advanced_features,RELATES_TO,MISeD,0.7
topic_Can,concept_The_participants_also_considered_the_possibility_of_offering_different_color_options_for_the_remote_control_to_appeal_to_a_wider_range_of_consumers,RELATES_TO,MISeD,0.7
speaker_Project_Manager,meeting_TS3005b,PARTICIPATED_IN,MISeD,1.0
speaker_Industrial_Designer,meeting_TS3005b,PARTICIPATED_IN,MISeD,1.0
speaker_User_Interface,meeting_TS3005b,PARTICIPATED_IN,MISeD,1.0
speaker_Marketing,meeting_TS3005b,PARTICIPATED_IN,MISeD,1.0
topic_Can,concept_The_participants_decided_the_selling_price_of_the_remote_control_should_be_twenty-five_Euros,RELATES_TO,MISeD,0.7
topic_Can,concept_They_targeted_a_profit_of_fifty_million_Euros,RELATES_TO,MISeD,0.7
topic_Can,concept_The_marketing_expert_was_assigned_to_research_and_report_back_on_typical_consumer_spending_on_remote_controls_within_this_price_range,RELATES_TO,MISeD,0.7
topic_What,concept_The_participants_discussed_user_needs_and_requirements_for_the_new_remote_control,RELATES_TO,MISeD,0.7
topic_What,concept_The_marketing_manager_presented_findings_from_a_usability_study_conducted_with_100_test_subjects_about_the_look,_feel,_and_usage_of_remote_controls,RELATES_TO,MISeD,0.7
topic_What,concept_The_industrial_designer_talked_about_the_technical_design_of_the_remote_control,_including_the_different_components_and_their_functions,_as_well_as_the_differences_between_infrared_and_radio_waves,RELATES_TO,MISeD,0.7
topic_What,concept_The_participants_discussed_the_pros_and_cons_of_using_infrared_or_radio_frequency_waves_for_the_remote_control’s_communication_with_the_TV,RELATES_TO,MISeD,0.7
topic_What,concept_The_project_manager_informed_the_participants_that_there_were_new_requirements_for_the_remote_control_from_the_management_board,_including_removing_the_teletext_button,_focusing_on_TV-only_functions,_and_making_the_product_recognizable_by_incorporating_the_company's_color_and_slogan,RELATES_TO,MISeD,0.7
topic_What,concept_The_participants_discussed_which_functions_should_be_included_on_the_remote_control,_such_as_channel_selection,_volume_control,_settings,_and_power_button,RELATES_TO,MISeD,0.7
topic_What,concept_The_participants_briefly_considered_including_additional_features_like_an_LCD_display,_speech_recognition,_a_clock,_and_a_timer,_but_decided_against_them_due_to_cost_and_usability_concerns,RELATES_TO,MISeD,0.7
topic_Why,concept_They_wanted_to_keep_the_remote_control_simple_and_easy_to_use,RELATES_TO,MISeD,0.7
topic_Why,concept_They_were_concerned_that_an_LCD_display_would_increase_the_cost_of_the_remote_control,RELATES_TO,MISeD,0.7
topic_Why,concept_They_felt_that_the_majority_of_users_would_not_find_an_LCD_display_to_be_a_useful_feature,RELATES_TO,MISeD,0.7
topic_Why,concept_5%_of_the_test_subjects_found_the_remote_controls_they_had_used_in_the_past_to_be_ugly,RELATES_TO,MISeD,0.7
topic_Why,concept_Users_felt_that_the_layout_of_the_remote_controls_did_not_match_the_way_that_they_used_them,RELATES_TO,MISeD,0.7
topic_Why,concept_Half_of_the_users_stated_that_they_only_used_10%_of_the_buttons_on_remote_controls,RELATES_TO,MISeD,0.7
topic_Why,concept_91%_of_people_aged_between_15_and_25_said_they_wanted_high-tech_features,_such_as_an_LCD_display_and_speech_recognition,_on_their_remote_controls,RELATES_TO,MISeD,0.7
topic_Can,concept_The_participants_agreed_that_the_core_functions_of_a_remote_control_are_channel_selection,_volume_control,_and_power_button,RELATES_TO,MISeD,0.7
topic_Can,concept_They_considered_adding_settings,_but_decided_to_hide_them_in_a_menu_or_on_the_back_of_the_remote_to_keep_the_design_simple,RELATES_TO,MISeD,0.7
topic_Can,concept_The_participants_briefly_discussed_including_additional_features_like_an_LCD_display,_speech_recognition,_a_clock,_and_a_timer,_but_decided_against_them_due_to_cost_and_usability_concerns,RELATES_TO,MISeD,0.7
topic_What,concept_They_were_concerned_that_radio_frequency_waves_would_interfere_with_other_appliances_in_the_home,RELATES_TO,MISeD,0.7
topic_What,concept_They_wanted_to_keep_the_cost_of_the_remote_control_down,RELATES_TO,MISeD,0.7
topic_What,concept_They_felt_that_infrared_waves_would_be_sufficient_for_the_remote_control's_intended_use,RELATES_TO,MISeD,0.7
topic_What,concept_Allow_users_to_easily_find_the_channels_they_want_to_watch_by_categorizing_them,RELATES_TO,MISeD,0.7
topic_What,concept_Provide_a_more_user-friendly_and_intuitive_way_to_select_channels,RELATES_TO,MISeD,0.7
topic_What,concept_Reduce_the_number_of_buttons_needed_on_the_remote_control,_making_it_simpler_and_easier_to_use,RELATES_TO,MISeD,0.7
speaker_Marketing,topic_Apart,DISCUSSES,MISeD,0.8
speaker_Marketing,topic_That,DISCUSSES,MISeD,0.8
topic_Why,concept_The_WJEC_has_produced_resources_in_collaboration_with_publishers_in_key_stage_3_and_even_at_primary_stages,RELATES_TO,MISeD,0.7
topic_Why,concept_Key_stage_3_is_closely_linked_to_GCSE,RELATES_TO,MISeD,0.7
topic_Why,concept_The_WJEC_continues_to_be_a_player_in_the_area_of_resources_for_GCSE_and_A-level,RELATES_TO,MISeD,0.7
topic_Why,concept_The_WJEC_is_well_positioned_in_terms_of_its_investment_in_editing,_translating_and_the_use_of_technology_to_contribute_to_key_stage_3_and_primary_stages,RELATES_TO,MISeD,0.7
topic_Gareth,concept_The_WJEC_has_produced_resources_in_collaboration_with_publishers_in_key_stage_3_and_even_at_primary_stages,RELATES_TO,MISeD,0.7
topic_Gareth,concept_Key_stage_3_is_closely_linked_to_GCSE,RELATES_TO,MISeD,0.7
topic_Gareth,concept_The_WJEC_continues_to_be_a_player_in_the_area_of_resources_for_GCSE_and_A-level,RELATES_TO,MISeD,0.7
topic_Gareth,concept_The_WJEC_is_well_positioned_in_terms_of_its_investment_in_editing,_translating_and_the_use_of_technology_to_contribute_to_key_stage_3_and_primary_stages,RELATES_TO,MISeD,0.7
topic_Pierce,concept_The_WJEC_has_produced_resources_in_collaboration_with_publishers_in_key_stage_3_and_even_at_primary_stages,RELATES_TO,MISeD,0.7
topic_Pierce,concept_Key_stage_3_is_closely_linked_to_GCSE,RELATES_TO,MISeD,0.7
topic_Pierce,concept_The_WJEC_continues_to_be_a_player_in_the_area_of_resources_for_GCSE_and_A-level,RELATES_TO,MISeD,0.7
topic_Pierce,concept_The_WJEC_is_well_positioned_in_terms_of_its_investment_in_editing,_translating_and_the_use_of_technology_to_contribute_to_key_stage_3_and_primary_stages,RELATES_TO,MISeD,0.7
topic_What,concept_Questions_regarding_the_exact_allocation_of_the_£500,000_budget_for_Welsh-medium_educational_resource_that_is_in_the_budget_for_2018-2019,RELATES_TO,MISeD,0.7
topic_What,concept_Concerns_raised_regarding_the_sufficiency_of_the_eight-week_delay_for_the_translation_of_textbooks_that_the_WJEC_agreed_to_experiment_with,RELATES_TO,MISeD,0.7
speaker_Gareth_Pierce,topic_Can,DISCUSSES,MISeD,0.8
topic_Can,concept_Gareth_Pierce_noted_that_WJEC_does_not_have_a_commercial_agreement_with_publishers_and_that_the_regulations_in_England,_Northern_Ireland,_and_Wales_preclude_examination_boards_from_having_commercial_links_with_providers_of_textbooks,RELATES_TO,MISeD,0.7
topic_Can,concept_They_suggested_that_this_is_something_that_needs_to_be_looked_at_in_the_future_in_terms_of_potential_different_models_for_how_resources_might_be_provided,RELATES_TO,MISeD,0.7
topic_Can,concept_Gareth_Pierce_also_mentioned_that_the_WJEC_has_produced_resources_in_collaboration_with_publishers_in_key_stage_3_and_even_at_primary_stages,_and_that_the_WJEC_is_well_positioned_in_terms_of_its_investment_in_editing,_translating,_and_the_use_of_technology_to_contribute_to_key_stage_3_and_primary_stages,RELATES_TO,MISeD,0.7
topic_Gareth,concept_Gareth_Pierce_noted_that_WJEC_does_not_have_a_commercial_agreement_with_publishers_and_that_the_regulations_in_England,_Northern_Ireland,_and_Wales_preclude_examination_boards_from_having_commercial_links_with_providers_of_textbooks,RELATES_TO,MISeD,0.7
topic_Gareth,concept_They_suggested_that_this_is_something_that_needs_to_be_looked_at_in_the_future_in_terms_of_potential_different_models_for_how_resources_might_be_provided,RELATES_TO,MISeD,0.7
topic_Gareth,concept_Gareth_Pierce_also_mentioned_that_the_WJEC_has_produced_resources_in_collaboration_with_publishers_in_key_stage_3_and_even_at_primary_stages,_and_that_the_WJEC_is_well_positioned_in_terms_of_its_investment_in_editing,_translating,_and_the_use_of_technology_to_contribute_to_key_stage_3_and_primary_stages,RELATES_TO,MISeD,0.7
topic_Pierce,concept_Gareth_Pierce_noted_that_WJEC_does_not_have_a_commercial_agreement_with_publishers_and_that_the_regulations_in_England,_Northern_Ireland,_and_Wales_preclude_examination_boards_from_having_commercial_links_with_providers_of_textbooks,RELATES_TO,MISeD,0.7
topic_Pierce,concept_They_suggested_that_this_is_something_that_needs_to_be_looked_at_in_the_future_in_terms_of_potential_different_models_for_how_resources_might_be_provided,RELATES_TO,MISeD,0.7
topic_Pierce,concept_Gareth_Pierce_also_mentioned_that_the_WJEC_has_produced_resources_in_collaboration_with_publishers_in_key_stage_3_and_even_at_primary_stages,_and_that_the_WJEC_is_well_positioned_in_terms_of_its_investment_in_editing,_translating,_and_the_use_of_technology_to_contribute_to_key_stage_3_and_primary_stages,RELATES_TO,MISeD,0.7
speaker_Gareth_Pierce,topic_Did,DISCUSSES,MISeD,0.8
topic_Can,concept_The_WJEC_has_produced_resources_in_collaboration_with_publishers_in_key_stage_3_and_even_at_primary_stages,RELATES_TO,MISeD,0.7
topic_Can,concept_Key_stage_3_is_closely_linked_to_GCSE,RELATES_TO,MISeD,0.7
topic_Can,concept_The_WJEC_continues_to_be_a_key_player_in_the_area_of_resources_for_GCSE_and_A-level,RELATES_TO,MISeD,0.7
topic_Can,concept_The_WJEC_is_well_positioned_in_terms_of_its_investment_in_editing,_translating,_and_the_use_of_technology_to_contribute_to_key_stage_3_and_primary_stages,RELATES_TO,MISeD,0.7
topic_Gareth,concept_The_WJEC_continues_to_be_a_key_player_in_the_area_of_resources_for_GCSE_and_A-level,RELATES_TO,MISeD,0.7
topic_Gareth,concept_The_WJEC_is_well_positioned_in_terms_of_its_investment_in_editing,_translating,_and_the_use_of_technology_to_contribute_to_key_stage_3_and_primary_stages,RELATES_TO,MISeD,0.7
topic_Pierce,concept_The_WJEC_continues_to_be_a_key_player_in_the_area_of_resources_for_GCSE_and_A-level,RELATES_TO,MISeD,0.7
topic_Pierce,concept_The_WJEC_is_well_positioned_in_terms_of_its_investment_in_editing,_translating,_and_the_use_of_technology_to_contribute_to_key_stage_3_and_primary_stages,RELATES_TO,MISeD,0.7
speaker_Gareth_Pierce,topic_Were,DISCUSSES,MISeD,0.8
topic_What,concept_The_participants_agreed_that_subsidy_will_be_likely_necessary_to_support_the_development_of_bilingual_resources_for_the_Welsh_curriculum,RELATES_TO,MISeD,0.7
topic_What,concept_Gareth_Pierce_proposed_a_model_where_a_subsidy_could_be_provided_for_producing_resources_in_two_languages_instead_of_the_current_model_where_the_subsidy_is_only_provided_for_the_Welsh_language_version_of_a_resource,RELATES_TO,MISeD,0.7
topic_Gareth,concept_The_participants_agreed_that_subsidy_will_be_likely_necessary_to_support_the_development_of_bilingual_resources_for_the_Welsh_curriculum,RELATES_TO,MISeD,0.7
topic_Gareth,concept_Gareth_Pierce_proposed_a_model_where_a_subsidy_could_be_provided_for_producing_resources_in_two_languages_instead_of_the_current_model_where_the_subsidy_is_only_provided_for_the_Welsh_language_version_of_a_resource,RELATES_TO,MISeD,0.7
topic_Pierce,concept_The_participants_agreed_that_subsidy_will_be_likely_necessary_to_support_the_development_of_bilingual_resources_for_the_Welsh_curriculum,RELATES_TO,MISeD,0.7
topic_Pierce,concept_Gareth_Pierce_proposed_a_model_where_a_subsidy_could_be_provided_for_producing_resources_in_two_languages_instead_of_the_current_model_where_the_subsidy_is_only_provided_for_the_Welsh_language_version_of_a_resource,RELATES_TO,MISeD,0.7
topic_Welsh,concept_The_participants_agreed_that_subsidy_will_be_likely_necessary_to_support_the_development_of_bilingual_resources_for_the_Welsh_curriculum,RELATES_TO,MISeD,0.7
topic_Welsh,concept_Gareth_Pierce_proposed_a_model_where_a_subsidy_could_be_provided_for_producing_resources_in_two_languages_instead_of_the_current_model_where_the_subsidy_is_only_provided_for_the_Welsh_language_version_of_a_resource,RELATES_TO,MISeD,0.7
speaker_Professor_C,topic_Can,DISCUSSES,MISeD,0.8
topic_Why,concept_The_participants_considered_looking_at_the_distribution_of_signal_energy_as_a_way_to_distinguish_overlapping_speech_segments_because_they_felt_that_if_two_people_were_speaking_at_the_same_time,_they_could_measure_the_increase_in_energy_levels,RELATES_TO,MISeD,0.7
topic_Why,concept_They_believed_this_would_allow_them_to_see_when_two_speakers_were_talking_at_the_same_time,_even_if_the_speakers_were_not_distinguishable,RELATES_TO,MISeD,0.7
topic_Can,concept_The_participants_agreed_that_examining_the_distribution_of_signal_energy_levels_would_be_a_good_way_to_distinguish_overlapping_speech_segments,RELATES_TO,MISeD,0.7
topic_Can,concept_The_participants_also_considered_using_pitch_and_harmonics_but_had_not_made_significant_progress_on_that_approach,RELATES_TO,MISeD,0.7
topic_Can,concept_The_meeting_did_not_discuss_whether_people_typically_speak_more_loudly_when_overlapped,RELATES_TO,MISeD,0.7
topic_Can,concept_No_conclusion_was_reached_with_regard_to_using_pitch_and_harmonics_to_distinguish_overlapping_speech_segments,RELATES_TO,MISeD,0.7
topic_Can,concept_The_participants_did_not_discuss_using_any_other_acoustic_features_besides_pitch_and_energy,RELATES_TO,MISeD,0.7
topic_Can,concept_The_participants_discussed_the_reorganization_of_files_and_directories,RELATES_TO,MISeD,0.7
topic_Can,concept_They_also_discussed_IBM_transcription_status,RELATES_TO,MISeD,0.7
topic_Can,concept_Updates_about_the_ARPA_demo_were_given,RELATES_TO,MISeD,0.7
topic_Can,concept_Segmentation_and_recognition_experiments_were_revisited,RELATES_TO,MISeD,0.7
topic_Can,concept_The_participants_briefly_touched_on_the_topic_of_digits,RELATES_TO,MISeD,0.7
topic_Can,concept_The_participants_agreed_to_not_mark_SmartKom_dialog_recordings_as_part_of_the_meeting_corpus,RELATES_TO,MISeD,0.7
topic_Can,concept_They_also_agreed_that_these_recordings_can_be_stored_under_a_separate_category,RELATES_TO,MISeD,0.7
topic_Can,concept_The_participants_decided_to_automate_the_backup_process_of_the_data_on_non-backed-up_disks_to_prevent_saturation_of_the_backup_system,RELATES_TO,MISeD,0.7
topic_Can,concept_Further,_the_meeting_participants_agreed_to_meet_again_to_discuss_the_ARPA_demo_in_more_detail,RELATES_TO,MISeD,0.7
topic_Can,concept_They_also_decided_to_purchase_a_high-density_tape_drive_to_facilitate_the_backup_process,RELATES_TO,MISeD,0.7
topic_Did,concept_The_participants_agreed_to_automate_the_process_of_backing_up_the_data_on_non-backed-up_disks,RELATES_TO,MISeD,0.7
topic_Did,concept_They_also_decided_to_purchase_a_high-density_tape_drive_to_facilitate_the_backup_process,RELATES_TO,MISeD,0.7
topic_Did,concept_The_participants_agreed_to_meet_again_to_discuss_the_ARPA_demo_in_more_detail,RELATES_TO,MISeD,0.7
speaker_Grad_H,meeting_Bmr024,PARTICIPATED_IN,MISeD,1.0
speaker_Grad_F,meeting_Bmr024,PARTICIPATED_IN,MISeD,1.0
speaker_Professor_D,meeting_Bmr024,PARTICIPATED_IN,MISeD,1.0
speaker_PhD_E,meeting_Bmr024,PARTICIPATED_IN,MISeD,1.0
